TFH,00000001,78901234,1015,20200825,190000,19
TFD,00000002,000011210000,110220,001,470014,1004,2104,20201015,110525,000000110525,000000,ARG,5009
TFD,00000003,000011210001,101574,001,480671,6386,2201,20201015,110635,000000110635,000000,ARG,5011
TFD,00000004,000011210002,101576,001,470028,9153,2205,20201015,110712,000000110712,000000,ARG,5012
TFD,00000005,000011210003,101577,001,470029,4615,2203,20201015,110815,000000110815,000000,ARG,5021
TFD,00000006,000011210004,101163,001,470030,7466,2112,20201015,110908,000000110908,000000,ARG,5023
TFD,00000007,000011210005,101142,001,470014,3348,2111,20201015,111003,000000111003,000000,ARG,5025
TFD,00000008,000011210006,101169,001,480671,3070,2108,20201015,111097,000000111097,000000,ARG,5026
TFD,00000009,000011210007,101133,001,470028,7307,2101,20201015,111192,000000111192,000000,ARG,5027
TFD,00000010,000011210008,101146,001,470029,3719,2202,20201015,111287,000000111287,000000,ARG,5030
TFD,00000011,000011210009,101115,001,470030,2322,2203,20201015,111382,000000111382,000000,ARG,5031
TFD,00000012,000011210010,103527,001,473558,1004,2204,20201015,111476,000000111476,000000,ARG,5032
TFD,00000013,000011210011,103492,001,514798,6386,2101,20201015,111571,000000111571,000000,ARG,5033
TFD,00000014,000011210012,108111,001,347799,9153,2111,20201015,111666,000000111666,000000,ARG,5040
TFD,00000015,000011210013,107386,001,387799,4615,2107,20201015,111760,000000111760,000000,ARG,5041
TFD,00000016,000011210014,104886,001,669808,7466,2106,20201015,111855,000000111855,000000,ARG,5042
TFD,00000017,000011210015,105682,001,839808,3348,2105,20201015,111950,000000111950,000000,ARG,5044
TFD,00000018,000011210016,102055,001,494974,3070,2205,20201015,112044,000000112044,000000,ARG,5046
TFD,00000019,000011210017,102480,001,554904,7307,2203,20201015,112139,000000112139,000000,ARG,5048
TFD,00000020,000011210018,102408,001,678119,3719,2101,20201015,112234,000000112234,000000,ARG,5050
