C23456790_Lote1100,00000009,001015180136,101547,001,497988,1025,2305,20201015,173718,000000410038,000000,ARG,2041
C23456790_Lote1100,00000014,001015180119,101530,001,436440,7776,2410,20201015,174825,000000955450,000000,ARG,2051
C23456790_Lote1002,00000002,000011112222,110220,001,471004,1004,2112,20201002,191025,000000020000,000000,ARG,3007
C23456790_Lote1002,00000008,000011112228,101169,100,494974,3070,2201,20201002,191442,000000020000,000000,ARG,3013
C12345678_Lote1014,00000003,001011140001,101164,100,413707,2107,2201,20201011,130001,000000607490,000000,ARG,0002
C12345678_Lote1014,00000004,001011140002,101116,001,402360,6411,2105,20201011,130002,000000074037,000000,ARG,0003
C12345678_Lote1014,00000006,001011140004,101132,001,428455,3206,2204,20201011,130004,000000769867,000000,ARG,0005
C12345678_Lote1014,00000007,001011140005,101123,001,462425,0023,2109,20201011,130005,000000683719,000000,ARG,0006
C12345678_Lote1014,00000008,001011140006,101121,001,491163,5159,2108,20201011,130006,000000952775,000000,ARG,0007
C12345678_Lote1014,00000010,001011140008,101131,001,448072,6200,2203,20201011,130008,000000558603,000000,ARG,0009
C12345678_Lote1014,00000017,001011140015,101120,001,445614,5443,2107,20201011,130015,000000167425,000000,ARG,0016
C12345678_Lote1014,00000022,001011140020,101125,001,456806,8177,2110,20201011,130020,000000113992,000000,ARG,0021
C12345678_Lote1014,00000023,001011140021,101161,100,436381,2196,2203,20201011,130021,000000531648,000000,ARG,0022
C12345678_Lote1014,00000029,001011140022,101156,100,419386,7644,2203,20201011,130027,000000759334,000000,ARG,0028
C12345678_Lote1014,00000030,001011140023,101126,001,497988,5903,2110,20201011,130028,000000611800,000000,ARG,0029
C23456790_Lote1003,00000002,001101190002,101560,100,433432,8594,2601,20201003,183646,000000891102,000000,ARG,0301
C23456790_Lote1003,00000003,001101190007,101565,100,480363,7931,2202,20201003,184553,000000880016,000000,ARG,0306
C23456790_Lote1003,00000005,001101190009,101567,100,439918,5408,2205,20201003,184630,000000859252,000000,ARG,0308
C23456790_Lote1003,00000007,001101190011,101569,100,440020,7487,2112,20201003,184915,000000103228,000000,ARG,0310
C23456790_Lote1003,00000008,001101190002,000000,100,433432,8594,2601,20201003,185336,000000100000,111111,ARG,0314
C23456790_Lote1003,00000009,001101190007,000000,100,480363,7931,2202,20201003,185403,000000100000,111111,ARG,0315
C23456790_Lote1003,00000010,001101190009,000000,100,439918,5408,2205,20201003,185416,000000100000,111111,ARG,0316
C23456790_Lote1003,00000011,001101190011,000000,100,440020,7487,2112,20201003,185555,000000100000,111111,ARG,0317
C12345681_Lote1018,00000012,001014170004,101418,001,470018,9065,2406,20201014,160602,000000400470,000000,ARG,0274
C12345681_Lote1018,00000013,001014170005,101419,001,470019,2502,2407,20201014,160603,000000500580,000000,ARG,0275
C12345681_Lote1018,00000014,001014170006,101420,001,470020,1019,2407,20201014,160603,000000600690,000000,ARG,0276
C12345681_Lote1018,00000015,001014170007,000000,001,470021,0806,2408,20201014,160604,000000700800,111111,ARG,0277
C12345681_Lote1018,00000016,001014170008,101422,001,470022,1013,2408,20201014,160604,000000800910,000000,ARG,0278
C12345681_Lote1018,00000017,001014170009,101423,001,470023,1016,2409,20201014,160605,000000901020,000000,ARG,0279
C12345681_Lote1018,00000018,001014170010,101424,001,470024,1019,2409,20201014,160605,000000140145,000000,ARG,0280
C12345681_Lote1018,00000019,001014170011,000000,001,470025,1022,2410,20201014,160606,000000150250,111111,ARG,0281
C12345681_Lote1018,00000020,001014170012,101426,001,470026,1025,2410,20201014,160606,000000160355,000000,ARG,0282
C12345681_Lote1018,00000021,001014170013,101427,001,470027,1028,2411,20201014,160607,000000170460,000000,ARG,0283
C12345680_Lote1016,00000003,001013160001,101157,100,404186,3455,2204,20201013,150114,000000312827,000000,ARG,1004
C12345680_Lote1016,00000006,001013160004,101114,001,472247,8286,2304,20201013,150117,000000712440,000000,ARG,1007
C12345680_Lote1016,00000007,001013160005,101124,001,407706,4327,2309,20201013,150115,000000467725,000000,ARG,1008
C12345680_Lote1016,00000008,001013160006,101168,100,463848,7487,2205,20201013,150119,000000261369,000000,ARG,1009
C12345680_Lote1016,00000009,001013160007,101129,001,446571,0029,2201,20201013,150120,000000108416,000000,ARG,1010
C12345680_Lote1016,00000010,001013160008,101117,001,480924,0017,2306,20201013,150121,000000806851,000000,ARG,1011
C12345680_Lote1016,00000012,001013160011,101159,100,480513,3300,2201,20201013,150123,000000858113,000000,ARG,1013
C12345680_Lote1016,00000015,001013160014,101122,001,479405,4246,2308,20201013,150126,000000171960,000000,ARG,1016
C12345680_Lote1016,00000016,001013160015,101158,100,444890,5955,2205,20201013,150127,000000197315,000000,ARG,1017
C12345680_Lote1016,00000017,001013160022,101130,001,406309,7303,2202,20201013,150132,000000460606,000000,ARG,1022
C12345680_Lote1016,00000024,001013160030,101133,001,417825,7307,2210,20201013,150139,000000959076,000000,ARG,1029
C12345679_Lote1012,00000002,001011140027,101169,100,494974,3070,2201,20201012,140032,000000586125,000000,ARG,0033
C12345679_Lote1012,00000003,001011140028,101157,100,404186,3455,2204,20201012,140033,000000666808,000000,ARG,0034
C12345679_Lote1012,00000006,001011140031,101114,001,444935,8286,2104,20201012,140036,000000488272,000000,ARG,0037
C12345679_Lote1012,00000007,001011140032,101124,001,470442,4327,2109,20201012,140037,000000637611,000000,ARG,0038
C12345679_Lote1012,00000008,001011140033,101168,100,457776,7487,2205,20201012,140038,000000375588,000000,ARG,0039
C12345679_Lote1012,00000009,001011140034,101129,001,460352,0029,2201,20201012,140039,000000162361,000000,ARG,0040
C12345679_Lote1012,00000010,001011140035,101117,001,480924,0017,2106,20201012,140040,000000643263,000000,ARG,0041
C12345679_Lote1012,00000013,001011140038,101159,100,480513,3300,2201,20201012,140043,000000218114,000000,ARG,0044
C12345679_Lote1012,00000014,001011140039,101166,100,455615,5824,2203,20201012,140044,000000585697,000000,ARG,0045
