C23456790_Lote1000,00000002,000011110000,110220,001,470014,1004,2112,20200930,190025,000000010000,000000,ARG,3007
C23456790_Lote1000,00000003,000011110001,101574,001,480671,6386,2601,20200930,190138,000000010000,000000,ARG,3008
C23456790_Lote1000,00000004,000011110002,101576,001,470028,9153,2203,20200930,190223,000000010000,000000,ARG,3009
C23456790_Lote1000,00000005,000011110003,101577,001,470029,4615,2104,20200930,190227,000000010000,000000,ARG,3010
C23456790_Lote1000,00000006,000011110004,101163,001,470030,7466,2205,20200930,190348,000000010000,000000,ARG,3011
C23456790_Lote1000,00000007,000011110005,101142,001,470014,3348,2204,20200930,190431,000000010000,000000,ARG,3012
C23456790_Lote1000,00000008,000011110006,101169,001,480671,3070,2201,20200930,190442,000000010000,000000,ARG,3013
C23456790_Lote1000,00000009,000011110007,101133,001,470028,7307,2205,20200930,190503,000000010000,000000,ARG,3014
C23456790_Lote1000,00000010,000011110008,101146,001,470029,3719,2203,20200930,190617,000000010000,000000,ARG,3015
C23456790_Lote1000,00000011,000011110009,101115,001,470030,2322,2105,20200930,190716,000000010000,000000,ARG,3016
